Rater,Trait,Theta,info_data_rater
CL-3.5-S,Org,-3.6,0.263495
CL-3.5-S,Org,-3.4,0.268398
CL-3.5-S,Org,-3.2,0.269005
CL-3.5-S,Org,-3,0.265657
CL-3.5-S,Org,-2.8,0.259062
CL-3.5-S,Org,-2.6,0.250203
CL-3.5-S,Org,-2.4,0.240218
CL-3.5-S,Org,-2.2,0.230265
CL-3.5-S,Org,-2,0.221416
CL-3.5-S,Org,-1.8,0.214573
CL-3.5-S,Org,-1.6,0.21042
CL-3.5-S,Org,-1.4,0.209388
CL-3.5-S,Org,-1.2,0.211655
CL-3.5-S,Org,-1,0.217134
CL-3.5-S,Org,-0.8,0.225484
CL-3.5-S,Org,-0.6,0.236116
CL-3.5-S,Org,-0.4,0.248223
CL-3.5-S,Org,-0.2,0.260828
CL-3.5-S,Org,2.98023e-007,0.272866
CL-3.5-S,Org,0.2,0.283291
CL-3.5-S,Org,0.4,0.291208
CL-3.5-S,Org,0.6,0.295996
CL-3.5-S,Org,0.8,0.297404
CL-3.5-S,Org,1,0.295594
CL-3.5-S,Org,1.2,0.291118
CL-3.5-S,Org,1.4,0.284829
CL-3.5-S,Org,1.6,0.277752
CL-3.5-S,Org,1.8,0.270945
CL-3.5-S,Org,2,0.265358
CL-3.5-S,Org,2.2,0.261724
CL-3.5-S,Org,2.4,0.260486
CL-3.5-S,Org,2.6,0.261749
CL-3.5-S,Org,2.8,0.265273
CL-3.5-S,Org,3,0.27049
CL-3.5-S,Org,3.2,0.27656
CL-3.5-S,Org,3.4,0.282452
CL-3.5-S,Org,3.6,0.287066
CL-3.5-S,Org,3.8,0.289372
CL-3.5-S,Org,4,0.288552
CL-3.5-S,Org,4.2,0.284115
CL-3.5-S,Org,4.4,0.27597
CL-3.5-S,Org,4.6,0.264426
CL-3.5-S,Org,4.8,0.250138
CL-3.5-S,Org,5,0.233996
CL-3.5-S,Org,5.2,0.217007
CL-3.5-S,Org,5.4,0.200177
CL-3.5-S,Org,5.6,0.184419
CL-3.5-S,Org,5.8,0.1705
CL-3.5-S,Org,6,0.15902
CL-3.5-S,Org,6.2,0.150413
CL-3.5-S,Org,6.4,0.144963
CL-3.5-S,Org,6.6,0.142822
CL-3.5-S,Org,6.8,0.144024
CL-3.5-S,Org,7,0.148489
CL-3.5-S,Org,7.2,0.156021
CL-3.5-S,Org,7.4,0.166284
CL-3.5-S,Org,7.6,0.178791
CL-3.5-S,Org,7.8,0.19288
CL-3.5-S,Org,8,0.207714
CL-3.5-S,Org,8.2,0.222304
CL-3.5-S,Org,8.4,0.23556
CL-3.5-S,Org,8.6,0.246381
CL-3.5-S,Org,8.8,0.253773
CL-3.5-S,Org,9,0.256968
CL-3.5-S,Org,9.2,0.255532
CL-3.5-S,Org,9.4,0.249422
CL-3.5-S,Org,9.6,0.238982
CL-3.5-S,Org,9.8,0.224883
CL-3.5-S,Org,10,0.208014
CL-3.5-S,Org,10.2,0.189354
CL-3.5-S,Org,10.4,0.16986
CL-3.5-S,Org,10.6,0.150373
CL-3.5-S,Org,10.8,0.131568
CL-3.5-S,Org,11,0.113936
CL-3.5-S,Org,11.2,0.0977888
CL-3.5-S,Org,11.4,0.0832879
CL-3.5-S,Org,11.6,0.0704739
CL-3.5-S,Org,11.8,0.0593013
CL-3.5-S,Org,12,0.0496672
CL-3.5-S,Org,12.2,0.0414355
CL-3.5-S,Org,12.4,0.0344552
CL-3.5-S,Org,12.6,0.028573
CL-3.5-S,Org,12.8,0.0236416
CL-3.5-S,Org,13,0.0195247
CL-3.5-S,Org,13.2,0.0160999
CL-3.5-S,Org,13.4,0.0132589
CL-3.5-S,Org,13.6,0.0109078
CL-3.5-S,Org,13.8,0.00896588
CL-3.5-S,Org,14,0.00736444
CL-3.5-S,Org,14.2,0.00604552
CL-3.5-S,Org,14.4,0.00496043
CL-3.5-S,Org,14.6,0.00406851
CL-3.5-S,Org,14.8,0.00333588
CL-3.5-S,Org,15,0.00273446
CL-3.5-S,Org,15.2,0.00224098
CL-3.5-S,Org,15.4,0.00183624
CL-3.5-S,Org,15.6,0.00150437
CL-3.5-S,Org,15.8,0.00123234
CL-3.5-S,Org,16,0.0010094
CL-3.5-S,Org,16.2,0.000826725
CL-3.5-S,Org,16.4,0.000677066
CL-3.5-S,Org,16.6,0.000554469
CL-3.5-S,Org,16.8,0.00045405
CL-3.5-S,Org,17,0.000371806
CL-3.5-S,Org,17.2,0.000304449
CL-3.5-S,Org,17.4,0.000249289
CL-3.5-S,Org,17.6,0.000204119
CL-3.5-S,Org,17.8,0.00016713
CL-3.5-S,Org,18,0.000136843
CL-3.5-S,Org,18.2,0.000112043
CL-3.5-S,Org,18.4,9.17367e-005
CL-3.5-S,Org,18.6,7.51102e-005
CL-3.5-S,Org,18.8,6.14967e-005
CL-3.5-S,Org,19,5.03504e-005
CL-3.5-S,Org,19.2,4.12241e-005
CL-3.5-S,Org,19.4,3.37519e-005
CL-3.5-S,Org,19.6,2.76341e-005
CL-3.5-S,Org,19.8,2.26251e-005
CL-3.5-S,Org,20,1.8524e-005
HR-1,V,-40,1.29688e-014
HR-1,V,-39.6,1.93472e-014
HR-1,V,-39.2,2.88625e-014
HR-1,V,-38.8,4.30579e-014
HR-1,V,-38.4,6.42347e-014
HR-1,V,-38,9.5827e-014
HR-1,V,-37.6,1.42957e-013
HR-1,V,-37.2,2.13267e-013
HR-1,V,-36.8,3.18157e-013
HR-1,V,-36.4,4.74634e-013
HR-1,V,-36,7.08071e-013
HR-1,V,-35.6,1.05632e-012
HR-1,V,-35.2,1.57584e-012
HR-1,V,-34.8,2.35088e-012
HR-1,V,-34.4,3.50709e-012
HR-1,V,-34,5.23198e-012
HR-1,V,-33.6,7.80521e-012
HR-1,V,-33.2,1.1644e-011
HR-1,V,-32.8,1.73708e-011
HR-1,V,-32.4,2.59141e-011
HR-1,V,-32,3.86594e-011
HR-1,V,-31.6,5.7673e-011
HR-1,V,-31.2,8.6038e-011
HR-1,V,-30.8,1.28354e-010
HR-1,V,-30.4,1.91481e-010
HR-1,V,-30,2.85656e-010
HR-1,V,-29.6,4.26149e-010
HR-1,V,-29.2,6.35739e-010
HR-1,V,-28.8,9.48413e-010
HR-1,V,-28.4,1.41487e-009
HR-1,V,-28,2.11073e-009
HR-1,V,-27.6,3.14884e-009
HR-1,V,-27.2,4.69751e-009
HR-1,V,-26.8,7.00788e-009
HR-1,V,-26.4,1.04545e-008
HR-1,V,-26,1.55963e-008
HR-1,V,-25.6,2.32669e-008
HR-1,V,-25.2,3.47103e-008
HR-1,V,-24.8,5.17816e-008
HR-1,V,-24.4,7.7249e-008
HR-1,V,-24,1.15242e-007
HR-1,V,-23.6,1.71921e-007
HR-1,V,-23.2,2.56476e-007
HR-1,V,-22.8,3.82617e-007
HR-1,V,-22.4,5.70797e-007
HR-1,V,-22,8.51528e-007
HR-1,V,-21.6,1.27033e-006
HR-1,V,-21.2,1.89511e-006
HR-1,V,-20.8,2.82716e-006
HR-1,V,-20.4,4.21762e-006
HR-1,V,-20,6.29192e-006
HR-1,V,-19.6,9.38638e-006
HR-1,V,-19.2,1.40027e-005
HR-1,V,-18.8,2.08893e-005
HR-1,V,-18.4,3.11626e-005
HR-1,V,-18,4.64877e-005
HR-1,V,-17.6,6.93483e-005
HR-1,V,-17.2,0.000103449
HR-1,V,-16.8,0.000154312
HR-1,V,-16.4,0.000230171
HR-1,V,-16,0.000343298
HR-1,V,-15.6,0.00051197
HR-1,V,-15.2,0.000763389
HR-1,V,-14.8,0.001138
HR-1,V,-14.4,0.00169581
HR-1,V,-14,0.00252568
HR-1,V,-13.6,0.00375861
HR-1,V,-13.2,0.00558667
HR-1,V,-12.8,0.00828899
HR-1,V,-12.4,0.0122658
HR-1,V,-12,0.0180795
HR-1,V,-11.6,0.0264949
HR-1,V,-11.2,0.0385
HR-1,V,-10.8,0.0552614
HR-1,V,-10.4,0.0779361
HR-1,V,-10,0.107228
HR-1,V,-9.6,0.14261
HR-1,V,-9.2,0.181352
HR-1,V,-8.8,0.217946
HR-1,V,-8.4,0.244932
HR-1,V,-8,0.25567
HR-1,V,-7.6,0.247825
HR-1,V,-7.2,0.224915
HR-1,V,-6.8,0.194563
HR-1,V,-6.4,0.165041
HR-1,V,-6,0.142695
HR-1,V,-5.6,0.131241
HR-1,V,-5.2,0.13223
HR-1,V,-4.8,0.145557
HR-1,V,-4.4,0.169419
HR-1,V,-4,0.199758
HR-1,V,-3.6,0.229898
HR-1,V,-3.2,0.251514
HR-1,V,-2.8,0.257454
HR-1,V,-2.4,0.245138
HR-1,V,-2,0.217869
HR-1,V,-1.6,0.18288
HR-1,V,-1.2,0.147829
HR-1,V,-0.799999,0.11833
HR-1,V,-0.399999,0.0974262
HR-1,V,5.96046e-007,0.0863224
HR-1,V,0.400001,0.0853378
HR-1,V,0.800001,0.0945164
HR-1,V,1.2,0.113695
HR-1,V,1.6,0.142021
HR-1,V,2,0.177046
HR-1,V,2.4,0.21389
HR-1,V,2.8,0.245392
HR-1,V,3.2,0.264171
HR-1,V,3.6,0.266093
HR-1,V,4,0.25283
HR-1,V,4.4,0.231266
HR-1,V,4.8,0.21024
HR-1,V,5.2,0.197156
HR-1,V,5.6,0.196115
HR-1,V,6,0.207383
HR-1,V,6.4,0.227372
HR-1,V,6.8,0.249041
HR-1,V,7.2,0.263518
HR-1,V,7.6,0.263315
HR-1,V,8,0.245756
HR-1,V,8.4,0.214054
HR-1,V,8.8,0.17509
HR-1,V,9.2,0.135874
HR-1,V,9.6,0.101156
HR-1,V,10,0.0729967
HR-1,V,10.4,0.0514957
HR-1,V,10.8,0.035749
HR-1,V,11.2,0.0245415
HR-1,V,11.6,0.0167185
HR-1,V,12,0.0113296
HR-1,V,12.4,0.00765045
HR-1,V,12.8,0.00515363
HR-1,V,13.2,0.00346606
HR-1,V,13.6,0.00232855
HR-1,V,14,0.00156321
HR-1,V,14.4,0.0010489
HR-1,V,14.8,0.000703572
HR-1,V,15.2,0.000471831
HR-1,V,15.6,0.000316374
HR-1,V,16,0.000212115
HR-1,V,16.4,0.000142204
HR-1,V,16.8,9.53307e-005
HR-1,V,17.2,6.3906e-005
HR-1,V,17.6,4.28393e-005
HR-1,V,18,2.87168e-005
HR-1,V,18.4,1.92498e-005
HR-1,V,18.8,1.29037e-005
HR-1,V,19.2,8.64967e-006
HR-1,V,19.6,5.79808e-006
HR-1,V,20,3.88659e-006
HR-1,V,20.4,2.60526e-006
HR-1,V,20.8,1.74636e-006
HR-1,V,21.2,1.17062e-006
HR-1,V,21.6,7.84692e-007
HR-1,V,22,5.25996e-007
HR-1,V,22.4,3.52585e-007
HR-1,V,22.8,2.36345e-007
HR-1,V,23.2,1.58427e-007
HR-1,V,23.6,1.06197e-007
HR-1,V,24,7.11858e-008
HR-1,V,24.4,4.77172e-008
HR-1,V,24.8,3.19858e-008
HR-1,V,25.2,2.14407e-008
HR-1,V,25.6,1.43722e-008
HR-1,V,26,9.63394e-009
HR-1,V,26.4,6.45782e-009
HR-1,V,26.8,4.32881e-009
HR-1,V,27.2,2.90169e-009
HR-1,V,27.6,1.94506e-009
HR-1,V,28,1.30381e-009
HR-1,V,28.4,8.73973e-010
HR-1,V,28.8,5.85842e-010
HR-1,V,29.2,3.92699e-010
HR-1,V,29.6,2.63235e-010
HR-1,V,30,1.76451e-010
HR-1,V,30.4,1.18279e-010
HR-1,V,30.8,7.92877e-011
HR-1,V,31.2,5.31468e-011
HR-1,V,31.6,3.56266e-011
HR-1,V,32,2.38796e-011
HR-1,V,32.4,1.60085e-011
HR-1,V,32.8,1.07274e-011
HR-1,V,33.2,7.19247e-012
HR-1,V,33.6,4.81926e-012
HR-1,V,34,3.23297e-012
HR-1,V,34.4,2.16538e-012
HR-1,V,34.8,1.45128e-012
HR-1,V,35.2,9.71667e-013
HR-1,V,35.6,6.53699e-013
HR-1,V,36,4.35207e-013
HR-1,V,36.4,2.91323e-013
HR-1,V,36.8,1.97176e-013
HR-1,V,37.2,1.29674e-013
HR-1,V,37.6,8.52651e-014
HR-1,V,38,5.86198e-014
HR-1,V,38.4,3.90799e-014
HR-1,V,38.8,2.66454e-014
HR-1,V,39.2,1.77636e-014
HR-1,V,39.6,1.24345e-014
HR-1,V,40,8.88178e-015
HR-2,V,-40,1.30951e-014
HR-2,V,-39.6,1.95356e-014
HR-2,V,-39.2,2.91436e-014
HR-2,V,-38.8,4.34772e-014
HR-2,V,-38.4,6.48602e-014
HR-2,V,-38,9.67602e-014
HR-2,V,-37.6,1.4435e-013
HR-2,V,-37.2,2.15344e-013
HR-2,V,-36.8,3.21256e-013
HR-2,V,-36.4,4.79256e-013
HR-2,V,-36,7.14967e-013
HR-2,V,-35.6,1.06661e-012
HR-2,V,-35.2,1.59119e-012
HR-2,V,-34.8,2.37378e-012
HR-2,V,-34.4,3.54125e-012
HR-2,V,-34,5.28293e-012
HR-2,V,-33.6,7.88122e-012
HR-2,V,-33.2,1.17574e-011
HR-2,V,-32.8,1.754e-011
HR-2,V,-32.4,2.61665e-011
HR-2,V,-32,3.90359e-011
HR-2,V,-31.6,5.82346e-011
HR-2,V,-31.2,8.68758e-011
HR-2,V,-30.8,1.29604e-010
HR-2,V,-30.4,1.93346e-010
HR-2,V,-30,2.88438e-010
HR-2,V,-29.6,4.30299e-010
HR-2,V,-29.2,6.41931e-010
HR-2,V,-28.8,9.57649e-010
HR-2,V,-28.4,1.42864e-009
HR-2,V,-28,2.13129e-009
HR-2,V,-27.6,3.1795e-009
HR-2,V,-27.2,4.74326e-009
HR-2,V,-26.8,7.07612e-009
HR-2,V,-26.4,1.05563e-008
HR-2,V,-26,1.57482e-008
HR-2,V,-25.6,2.34935e-008
HR-2,V,-25.2,3.50483e-008
HR-2,V,-24.8,5.22859e-008
HR-2,V,-24.4,7.80013e-008
HR-2,V,-24,1.16364e-007
HR-2,V,-23.6,1.73595e-007
HR-2,V,-23.2,2.58974e-007
HR-2,V,-22.8,3.86343e-007
HR-2,V,-22.4,5.76356e-007
HR-2,V,-22,8.59821e-007
HR-2,V,-21.6,1.2827e-006
HR-2,V,-21.2,1.91356e-006
HR-2,V,-20.8,2.8547e-006
HR-2,V,-20.4,4.25869e-006
HR-2,V,-20,6.35319e-006
HR-2,V,-19.6,9.47779e-006
HR-2,V,-19.2,1.41391e-005
HR-2,V,-18.8,2.10927e-005
HR-2,V,-18.4,3.1466e-005
HR-2,V,-18,4.69403e-005
HR-2,V,-17.6,7.00235e-005
HR-2,V,-17.2,0.000104456
HR-2,V,-16.8,0.000155814
HR-2,V,-16.4,0.000232411
HR-2,V,-16,0.000346638
HR-2,V,-15.6,0.000516949
HR-2,V,-15.2,0.000770807
HR-2,V,-14.8,0.00114904
HR-2,V,-14.4,0.00171225
HR-2,V,-14,0.0025501
HR-2,V,-13.6,0.00379483
HR-2,V,-13.2,0.00564022
HR-2,V,-12.8,0.00836782
HR-2,V,-12.4,0.0123811
HR-2,V,-12,0.0182464
HR-2,V,-11.6,0.0267332
HR-2,V,-11.2,0.0388327
HR-2,V,-10.8,0.0557106
HR-2,V,-10.4,0.078512
HR-2,V,-10,0.107908
HR-2,V,-9.6,0.143308
HR-2,V,-9.2,0.181884
HR-2,V,-8.8,0.21802
HR-2,V,-8.4,0.244186
HR-2,V,-8,0.253757
HR-2,V,-7.6,0.24447
HR-2,V,-7.2,0.219873
HR-2,V,-6.8,0.187486
HR-2,V,-6.4,0.155343
HR-2,V,-6,0.129485
HR-2,V,-5.6,0.113383
HR-2,V,-5.2,0.108574
HR-2,V,-4.8,0.115434
HR-2,V,-4.4,0.133468
HR-2,V,-4,0.160927
HR-2,V,-3.6,0.194002
HR-2,V,-3.2,0.226313
HR-2,V,-2.8,0.24979
HR-2,V,-2.4,0.257463
HR-2,V,-2,0.246872
HR-2,V,-1.6,0.221454
HR-2,V,-1.2,0.188647
HR-2,V,-0.799999,0.156406
HR-2,V,-0.399999,0.130713
HR-2,V,5.96046e-007,0.115005
HR-2,V,0.400001,0.110806
HR-2,V,0.800001,0.118491
HR-2,V,1.2,0.137544
HR-2,V,1.6,0.166159
HR-2,V,2,0.200443
HR-2,V,2.4,0.233996
HR-2,V,2.8,0.25895
HR-2,V,3.2,0.268907
HR-2,V,3.6,0.262309
HR-2,V,4,0.243587
HR-2,V,4.4,0.221006
HR-2,V,4.8,0.203008
HR-2,V,5.2,0.195481
HR-2,V,5.6,0.200643
HR-2,V,6,0.216832
HR-2,V,6.4,0.238637
HR-2,V,6.8,0.257794
HR-2,V,7.2,0.26564
HR-2,V,7.6,0.256738
HR-2,V,8,0.231422
HR-2,V,8.4,0.195153
HR-2,V,8.8,0.155289
HR-2,V,9.2,0.117886
HR-2,V,9.6,0.0863112
HR-2,V,10,0.0615281
HR-2,V,10.4,0.0430295
HR-2,V,10.8,0.0296908
HR-2,V,11.2,0.0202974
HR-2,V,11.6,0.0137878
HR-2,V,12,0.00932541
HR-2,V,12.4,0.00628882
HR-2,V,12.8,0.00423264
HR-2,V,13.2,0.00284496
HR-2,V,13.6,0.00191052
HR-2,V,14,0.00128223
HR-2,V,14.4,0.00086021
HR-2,V,14.8,0.000576933
HR-2,V,15.2,0.000386873
HR-2,V,15.6,0.000259393
HR-2,V,16,0.000173905
HR-2,V,16.4,0.000116585
HR-2,V,16.8,7.81551e-005
HR-2,V,17.2,5.23916e-005
HR-2,V,17.6,3.51203e-005
HR-2,V,18,2.35424e-005
HR-2,V,18.4,1.57812e-005
HR-2,V,18.8,1.05785e-005
HR-2,V,19.2,7.09105e-006
HR-2,V,19.6,4.7533e-006
HR-2,V,20,3.18624e-006
HR-2,V,20.4,2.1358e-006
HR-2,V,20.8,1.43167e-006
HR-2,V,21.2,9.59681e-007
HR-2,V,21.6,6.43294e-007
HR-2,V,22,4.31213e-007
HR-2,V,22.4,2.89051e-007
HR-2,V,22.8,1.93757e-007
HR-2,V,23.2,1.29879e-007
HR-2,V,23.6,8.70605e-008
HR-2,V,24,5.83584e-008
HR-2,V,24.4,3.91188e-008
HR-2,V,24.8,2.62221e-008
HR-2,V,25.2,1.75772e-008
HR-2,V,25.6,1.17824e-008
HR-2,V,26,7.89794e-009
HR-2,V,26.4,5.29415e-009
HR-2,V,26.8,3.54878e-009
HR-2,V,27.2,2.37882e-009
HR-2,V,27.6,1.59457e-009
HR-2,V,28,1.06887e-009
HR-2,V,28.4,7.16486e-010
HR-2,V,28.8,4.80274e-010
HR-2,V,29.2,3.2194e-010
HR-2,V,29.6,2.15802e-010
HR-2,V,30,1.44656e-010
HR-2,V,30.4,9.6966e-011
HR-2,V,30.8,6.50004e-011
HR-2,V,31.2,4.35669e-011
HR-2,V,31.6,2.92051e-011
HR-2,V,32,1.9579e-011
HR-2,V,32.4,1.31255e-011
HR-2,V,32.8,8.79652e-012
HR-2,V,33.2,5.8975e-012
HR-2,V,33.6,3.95062e-012
HR-2,V,34,2.6521e-012
HR-2,V,34.4,1.77458e-012
HR-2,V,34.8,1.19194e-012
HR-2,V,35.2,7.97584e-013
HR-2,V,35.6,5.32907e-013
HR-2,V,36,3.606e-013
HR-2,V,36.4,2.39808e-013
HR-2,V,36.8,1.61648e-013
HR-2,V,37.2,1.06581e-013
HR-2,V,37.6,7.28306e-014
HR-2,V,38,4.79616e-014
HR-2,V,38.4,3.01981e-014
HR-2,V,38.8,2.13163e-014
HR-2,V,39.2,1.42109e-014
HR-2,V,39.6,1.24345e-014
HR-2,V,40,5.32907e-015
4o-Mini,V,-40,5.80031e-012
4o-Mini,V,-39.6,8.65306e-012
4o-Mini,V,-39.2,1.29088e-011
4o-Mini,V,-38.8,1.92577e-011
4o-Mini,V,-38.4,2.87291e-011
4o-Mini,V,-38,4.28588e-011
4o-Mini,V,-37.6,6.39379e-011
4o-Mini,V,-37.2,9.5384e-011
4o-Mini,V,-36.8,1.42296e-010
4o-Mini,V,-36.4,2.12281e-010
4o-Mini,V,-36,3.16686e-010
4o-Mini,V,-35.6,4.72441e-010
4o-Mini,V,-35.2,7.04797e-010
4o-Mini,V,-34.8,1.05144e-009
4o-Mini,V,-34.4,1.56855e-009
4o-Mini,V,-34,2.34001e-009
4o-Mini,V,-33.6,3.49089e-009
4o-Mini,V,-33.2,5.20779e-009
4o-Mini,V,-32.8,7.76912e-009
4o-Mini,V,-32.4,1.15901e-008
4o-Mini,V,-32,1.72905e-008
4o-Mini,V,-31.6,2.57944e-008
4o-Mini,V,-31.2,3.84806e-008
4o-Mini,V,-30.8,5.74064e-008
4o-Mini,V,-30.4,8.56403e-008
4o-Mini,V,-30,1.2776e-007
4o-Mini,V,-29.6,1.90596e-007
4o-Mini,V,-29.2,2.84335e-007
4o-Mini,V,-28.8,4.24179e-007
4o-Mini,V,-28.4,6.328e-007
4o-Mini,V,-28,9.44026e-007
4o-Mini,V,-27.6,1.40832e-006
4o-Mini,V,-27.2,2.10096e-006
4o-Mini,V,-26.8,3.13427e-006
4o-Mini,V,-26.4,4.67576e-006
4o-Mini,V,-26,6.97538e-006
4o-Mini,V,-25.6,1.0406e-005
4o-Mini,V,-25.2,1.55237e-005
4o-Mini,V,-24.8,2.31583e-005
4o-Mini,V,-24.4,3.45474e-005
4o-Mini,V,-24,5.15369e-005
4o-Mini,V,-23.6,7.68801e-005
4o-Mini,V,-23.2,0.000114683
4o-Mini,V,-22.8,0.000171068
4o-Mini,V,-22.4,0.00025516
4o-Mini,V,-22,0.000380558
4o-Mini,V,-21.6,0.000567513
4o-Mini,V,-21.2,0.000846159
4o-Mini,V,-20.8,0.00126127
4o-Mini,V,-20.4,0.00187926
4o-Mini,V,-20,0.00279834
4o-Mini,V,-19.6,0.00416313
4o-Mini,V,-19.2,0.0061852
4o-Mini,V,-18.8,0.00917101
4o-Mini,V,-18.4,0.0135578
4o-Mini,V,-18,0.0199551
4o-Mini,V,-17.6,0.0291819
4o-Mini,V,-17.2,0.042274
4o-Mini,V,-16.8,0.0604086
4o-Mini,V,-16.4,0.0846562
4o-Mini,V,-16,0.115446
4o-Mini,V,-15.6,0.151701
4o-Mini,V,-15.2,0.189886
4o-Mini,V,-14.8,0.223696
4o-Mini,V,-14.4,0.245404
4o-Mini,V,-14,0.249009
4o-Mini,V,-13.6,0.233441
4o-Mini,V,-13.2,0.203181
4o-Mini,V,-12.8,0.165753
4o-Mini,V,-12.4,0.128252
4o-Mini,V,-12,0.0952592
4o-Mini,V,-11.6,0.0686576
4o-Mini,V,-11.2,0.0484613
4o-Mini,V,-10.8,0.0337655
4o-Mini,V,-10.4,0.0234067
4o-Mini,V,-10,0.0163062
4o-Mini,V,-9.6,0.0115998
4o-Mini,V,-9.2,0.00865875
4o-Mini,V,-8.8,0.00706704
4o-Mini,V,-8.4,0.00659229
4o-Mini,V,-8,0.00716421
4o-Mini,V,-7.6,0.00886746
4o-Mini,V,-7.2,0.0119503
4o-Mini,V,-6.8,0.016847
4o-Mini,V,-6.4,0.0242078
4o-Mini,V,-6,0.0349192
4o-Mini,V,-5.6,0.050077
4o-Mini,V,-5.2,0.0708425
4o-Mini,V,-4.8,0.0980749
4o-Mini,V,-4.4,0.131641
4o-Mini,V,-4,0.169453
4o-Mini,V,-3.6,0.206688
4o-Mini,V,-3.2,0.23612
4o-Mini,V,-2.8,0.25038
4o-Mini,V,-2.4,0.245463
4o-Mini,V,-2,0.223027
4o-Mini,V,-1.6,0.189478
4o-Mini,V,-1.2,0.152676
4o-Mini,V,-0.799999,0.118924
4o-Mini,V,-0.399999,0.0918281
4o-Mini,V,5.96046e-007,0.0727452
4o-Mini,V,0.400001,0.0617906
4o-Mini,V,0.800001,0.0587128
4o-Mini,V,1.2,0.0633993
4o-Mini,V,1.6,0.076015
4o-Mini,V,2,0.096791
4o-Mini,V,2.4,0.12544
4o-Mini,V,2.8,0.160221
4o-Mini,V,3.2,0.196976
4o-Mini,V,3.6,0.228926
4o-Mini,V,4,0.248221
4o-Mini,V,4.4,0.249216
4o-Mini,V,4.8,0.231472
4o-Mini,V,5.2,0.199977
4o-Mini,V,5.6,0.162375
4o-Mini,V,6,0.125559
4o-Mini,V,6.4,0.093832
4o-Mini,V,6.8,0.068897
4o-Mini,V,7.2,0.0507564
4o-Mini,V,7.6,0.0386569
4o-Mini,V,8,0.0317377
4o-Mini,V,8.4,0.0293759
4o-Mini,V,8.8,0.0313368
4o-Mini,V,9.2,0.0378153
4o-Mini,V,9.6,0.0494014
4o-Mini,V,10,0.0669423
4o-Mini,V,10.4,0.0912179
4o-Mini,V,10.8,0.122323
4o-Mini,V,11.2,0.158738
4o-Mini,V,11.6,0.196402
4o-Mini,V,12,0.228588
4o-Mini,V,12.4,0.247567
4o-Mini,V,12.8,0.247928
4o-Mini,V,13.2,0.229521
4o-Mini,V,13.6,0.197531
4o-Mini,V,14,0.159625
4o-Mini,V,14.4,0.122571
4o-Mini,V,14.8,0.090489
4o-Mini,V,15.2,0.0648874
4o-Mini,V,15.6,0.0455658
4o-Mini,V,16,0.0315302
4o-Mini,V,16.4,0.0215967
4o-Mini,V,16.8,0.0146897
4o-Mini,V,17.2,0.00994433
4o-Mini,V,17.6,0.00671023
4o-Mini,V,18,0.0045181
4o-Mini,V,18.4,0.00303765
4o-Mini,V,18.8,0.00204029
4o-Mini,V,19.2,0.00136949
4o-Mini,V,19.6,0.00091883
4o-Mini,V,20,0.000616284
4o-Mini,V,20.4,0.000413275
4o-Mini,V,20.8,0.000277102
4o-Mini,V,21.2,0.000185781
4o-Mini,V,21.6,0.000124548
4o-Mini,V,22,8.34939e-005
4o-Mini,V,22.4,5.59706e-005
4o-Mini,V,22.8,3.75196e-005
4o-Mini,V,23.2,2.51508e-005
4o-Mini,V,23.6,1.68594e-005
4o-Mini,V,24,1.13013e-005
4o-Mini,V,24.4,7.57554e-006
4o-Mini,V,24.8,5.07806e-006
4o-Mini,V,25.2,3.40394e-006
4o-Mini,V,25.6,2.28173e-006
4o-Mini,V,26,1.52949e-006
4o-Mini,V,26.4,1.02525e-006
4o-Mini,V,26.8,6.87247e-007
4o-Mini,V,27.2,4.60676e-007
4o-Mini,V,27.6,3.088e-007
4o-Mini,V,28,2.06995e-007
4o-Mini,V,28.4,1.38753e-007
4o-Mini,V,28.8,9.30089e-008
4o-Mini,V,29.2,6.23457e-008
4o-Mini,V,29.6,4.17916e-008
4o-Mini,V,30,2.80137e-008
4o-Mini,V,30.4,1.87782e-008
4o-Mini,V,30.8,1.25874e-008
4o-Mini,V,31.2,8.43758e-009
4o-Mini,V,31.6,5.65588e-009
4o-Mini,V,32,3.79125e-009
4o-Mini,V,32.4,2.54135e-009
4o-Mini,V,32.8,1.70352e-009
4o-Mini,V,33.2,1.1419e-009
4o-Mini,V,33.6,7.65439e-010
4o-Mini,V,34,5.13092e-010
4o-Mini,V,34.4,3.43933e-010
4o-Mini,V,34.8,2.30548e-010
4o-Mini,V,35.2,1.54539e-010
4o-Mini,V,35.6,1.03588e-010
4o-Mini,V,36,6.94413e-011
4o-Mini,V,36.4,4.65441e-011
4o-Mini,V,36.8,3.12017e-011
4o-Mini,V,37.2,2.09148e-011
4o-Mini,V,37.6,1.4019e-011
4o-Mini,V,38,9.3987e-012
4o-Mini,V,38.4,6.29718e-012
4o-Mini,V,38.8,4.22595e-012
4o-Mini,V,39.2,2.83151e-012
4o-Mini,V,39.6,1.89893e-012
4o-Mini,V,40,1.2701e-012
GPT-4o,V,-40,4.74791e-014
GPT-4o,V,-39.6,7.08305e-014
GPT-4o,V,-39.2,1.05666e-013
GPT-4o,V,-38.8,1.57636e-013
GPT-4o,V,-38.4,2.35165e-013
GPT-4o,V,-38,3.50825e-013
GPT-4o,V,-37.6,5.23371e-013
GPT-4o,V,-37.2,7.80776e-013
GPT-4o,V,-36.8,1.16478e-012
GPT-4o,V,-36.4,1.73765e-012
